__label__2,电梯,郑地新港华苑项目电梯采购与安装工程施工项目招标变更公告郑地新港华苑项目电梯采购与安装工程施工项目招标变更公告本项目郑地新港华苑项目已由郑州市管城回族区发展改革和统计局批准建设，项目编号为豫郑管城房地【2015】02091，招标人为碧源建工有限公司，建设资金已落实，项目已具备招标条件，现对该项目的电梯采购与安装工程进行公开招标。招标公告已于2018年11月21日在《中国招标投标公共服务平台》、《中国采购与招标网》、《河南招标采购综合网》上同时发布，现对原公告做如下变更：一、变更内容如下：1、原招标要求3.投标人资格要求3.2.2投标人如为代理商，须提供电梯制造商针对本项目的唯一书面授权委托书（指由制造商总部全权授权一家代理商参加投标报名），同时提供制造商的中华人民共和国特种设备（电梯）制造许可证（乘客电梯具备A级）（提供复印件同时加盖制造商公章）、且投标人自身应有中华人民共和国特种设备（电梯）安装维修许可证A级资质；现变更为：3.投标人资格要求3.2.2投标人如为代理商，须提供电梯制造商针对本项目的唯一书面授权委托书（指由制造商总部全权授权一家代理商参加投标报名），同时提供制造商的中华人民共和国特种设备（电梯）制造许可证（乘客电梯具备A级）（提供复印件同时加盖制造商公章）、且投标人自身应有中华人民共和国特种设备（电梯）安装维修许可证B级或以上资质；2、原招标要求3.投标人资格要求3.5项目经理资格：应具备国家建设行政主管部门颁发的机电工程专业壹级注册建造师资质并取得安全考核合格证或特种作业人员安全生产资格证（在有效期内），机电工程相关专业高级及以上专业技术职称，并与公司具有劳动合同关系，参与了社会保险（社保中心出具的交费证明不少于12个月），并且项目经理在投标过程中没有在其它项目上担任项目经理，提供单位开具的无在建工程承诺书（盖单位公章及法定代表人签字或盖章，格式自拟）；现变更为：3.投标人资格要求3.5项目经理资格：应具备相关专业中级或以上专业技术职称，并与公司具有劳动合同关系，参与了社会保险（社保中心出具的交费证明不少于6个月），并且项目经理在投标过程中没有在其它项目上担任项目经理，提供单位开具的无在建工程承诺书（盖单位公章及法定代表人签字或盖章，格式自拟）；3、原招标要求3.投标人资格要求具有2015年1月1日以来已完工的所投品牌规格型号电梯合同金额在500万元及以上的设备供货安装业绩合同1份。(以合同签订时间为准，须提供合同)；现变更为：3.投标人资格要求具有2015年1月1日以来已完工的所投品牌规格型号电梯合同金额在400万元及以上的设备供货安装业绩合同1份。(以合同签订时间为准，须提供合同)；4、原招标要求4.投标报名4.2报名须持：（1）法人授权委托书、法定代表人居民身份证、委托代理人居民身份证；现变更为：4.投标报名4.2报名须持：（1） 法人代表身份证明或委托代理人授权委托书（留原件）、法人身份证或授权委托人的身份证；5、原招标公告报名时间为： 2018  年 11 月 21 日至2018 年 11 月 27 日（法定公休日、法定节假日除外），每日上午 9 时至 12 时，下午14：30 时至17时00分现报名时间延长至2018年11月30日下午17:30时前（法定公休日、法定节假日除外），6、除以上变更内容外的其它内容不变。二、联系方式 ：招 标 人：碧源建工有限公司联 系 人： 吴女士电    话： 0371-53382261招标代理机构：河南兴达工程咨询有限公司联  系  人： 侯先生电      话：0371-68865980地      址：河南省国家大学科技园东区15F西座（郑州市电厂路泾河路向西200米路南）2018年11月 26日
__label__2,电梯,孙旗屯村民安置社区5#、6#、8#楼项目电梯设备采购及安装工程项目孙旗屯村民安置社区5#、6#、8#楼项目电梯设备采购及安装工程项目发布日期：2018年11月26日附件下载:下载竞价报名地址: http://bulletin.cebpubservice.com/changeBulletin/2018-11-26/789098.html
__label__2,电梯,太原武宿国际机场特种车采购项目（1包:加高客梯车、手推客梯车、气源车、电源车、行李牵引车、行李托盘车）（重招）中标结果公告(1)太原武宿国际机场特种车采购项目（1包：加高客梯车、手推客梯车、气源车、电源车、行李牵引车、行李托盘车）（重招）中标结果公告(1)       项目名称：太原武宿国际机场特种车采购项目（1包：加高客梯车、手推客梯车、气源车、电源车、行李牵引车、行李托盘车）（重招）项目编号：0748-1840CA1196IJ/01招标范围：1包：加高客梯车、手推客梯车、气源车、电源车、行李牵引车、行李托盘车招标机构：中航材国际招标有限公司招标人：太原国际机场有限责任公司开标时间：2018-10-24 09:00公示时间：2018-11-12 16:34 - 2018-11-15 23:59中标结果公告时间：2018-11-26 00:26中标人：威海广泰空港设备股份有限公司制造商：威海广泰空港设备股份有限公司/中国制造商国家或地区：中国
__label__2,电梯,重庆市江北区华新街街道办事处所需桥北社区、董家溪社区办公楼购买电梯项目网上订单号   项目名称   退款单位   退款银行   退款金额   退款时间             27675422502029   重庆市江北区华新街街道办事处所需桥北社区、董家溪社区办公楼购买电梯项目   重庆市渝日电梯工程有限公司   中国工商银行   14000.8000   2018/11/23 10:17:49             42807588082029   重庆市江北区华新街街道办事处所需桥北社区、董家溪社区办公楼购买电梯项目   重庆迅策电梯有限公司   中国工商银行   14000.9200   2018/11/23 10:17:49             10219896811873   重庆市江北区华新街街道办事处所需桥北社区、董家溪社区办公楼购买电梯项目   重庆渝苏电梯有限公司   中国工商银行   14000.9200   2018/11/23 10:17:49             85722612941873   重庆市江北区华新街街道办事处所需桥北社区、董家溪社区办公楼购买电梯项目   重庆青云电梯安装工程有限公司   中国工商银行   14001.0300   2018/11/23 10:17:49          信息来源：http://www.cqjbjyzx.gov.cn/
__label__2,电梯,华中科技大学同济医学院附属同济医院主院区电梯维保服务项目中标公告华中科技大学同济医学院附属同济医院主院区电梯维保服务项目中标公告        湖北省招标股份有限公司受华中科技大学同济医学院附属同济医院的委托，就“华中科技大学同济医学院附属同济医院主院区电梯维保服务项目”项目（项目编号：HBT-15180157-183026）组织采购，评标工作已经结束，中标结果如下： 一、项目信息项目编号：HBT-15180157-183026项目名称：华中科技大学同济医学院附属同济医院主院区电梯维保服务项目项目联系人：王主任联系方式：027-83662896 二、采购单位信息采购单位名称：华中科技大学同济医学院附属同济医院采购单位地址：武汉市江汉区解放大道1095号采购单位联系方式：王主任027-83662896 三、项目用途、简要技术要求及合同履行日期：项目整体服务期为_3_年，年终服务满意度问卷调查不合格，甲方有权终止合同。（服务周期为三年。本项目一次招标，三年有效，第二年、第三年续合同） 四、采购代理机构信息采购代理机构全称：湖北省招标股份有限公司采购代理机构地址：湖北省武汉市武昌区中北路108号兴业银行大厦湖北招标五楼采购代理机构联系方式：方勇、杨洵027-87273661 五、中标信息招标公告日期：2018年10月12日中标日期：2018年11月26日总中标金额：477.528 万元（人民币）中标供应商名称、联系地址及中标金额：   序号 中标供应商名称 中标供应商联系地址 中标金额(万元)   1 湖北芝友机电工程有限公司 武汉市东西湖区径河街东流港南、张柏公路西 477.528000  本项目招标代理费总金额：4.516 万元（人民币）本项目招标代理费收费标准：参照国家计委计价格[2002]1980号规定服务类收费标准收取 评审专家名单：徐滔、高洁、邹伟进、徐玉党、冉懋君（采购人代表） 中标标的名称、规格型号、数量、单价、服务要求：华中科技大学同济医学院附属同济医院主院区电梯维保服务项目电梯数量：72台    六、其它补充事宜本公告期限为1个工作日，有关当事人对中标结果如有异议，可在中标结果公告发布之日起七个工作日内，以书面形式向湖北省招标股份有限公司提出质疑，逾期将不再受理。
__label__2,电梯,阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器采购项目成交公告阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器采购项目成交公告        安徽华信造价咨询有限公司受阜阳市特种设备监督检验中心的委托，就“阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器采购项目”项目（项目编号：AHHXZB2018-115）组织采购，评标工作已经结束，成交结果如下： 一、项目信息项目编号：AHHXZB2018-115项目名称：阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器采购项目项目联系人：张工 梁工联系方式：13965570217 二、采购单位信息采购单位名称：阜阳市特种设备监督检验中心采购单位地址：阜阳市特种设备监督检验中心采购单位联系方式：严主任 0558-2179721 三、采购代理机构信息采购代理机构全称：安徽华信造价咨询有限公司采购代理机构地址：阜阳市一道河路（南二环电视台东200米）万方广场3#楼1205室采购代理机构联系方式：张工 梁工 13965570217 四、成交信息招标文件编号：AHHXZB2018-115本项目招标公告日期：2018年11月09日成交日期：2018年11月26日总成交金额：19.91 万元（人民币）成交供应商名称、地址及成交金额：成交供应商名称：大连恒亚仪器仪表有限公司成交金额：199100.00元本项目代理费总金额：0.0 万元（人民币）本项目代理费收费标准：无谈判小组、询价小组、磋商小组成员名单及单一来源采购人员名单：. 五、项目用途、简要技术要求及合同履行日期：阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器 六、成交标的名称、规格型号、数量、单价、服务要求：阜阳市特种设备监督检验中心自动扶梯与门间隙测量仪器 七、其它补充事宜无
__label__2,电梯,阜阳市特种设备监督检验中心多功能电梯综合性能评估系统采购项目成交公告阜阳市特种设备监督检验中心多功能电梯综合性能评估系统采购项目成交公告        安徽华信造价咨询有限公司受阜阳市特种设备监督检验中心的委托，就“阜阳市特种设备监督检验中心多功能电梯综合性能评估系统采购项目”项目（项目编号：AHHXZB2018-129）组织采购，评标工作已经结束，成交结果如下： 一、项目信息项目编号：AHHXZB2018-129项目名称：阜阳市特种设备监督检验中心多功能电梯综合性能评估系统采购项目项目联系人：梁工联系方式：18226261117 二、采购单位信息采购单位名称：阜阳市特种设备监督检验中心采购单位地址：阜阳市颍州区清河街道办事处淮河路2009号采购单位联系方式：联系人：申主任 电？话：0558-2179536 三、采购代理机构信息采购代理机构全称：安徽华信造价咨询有限公司采购代理机构地址：阜阳市颍州区一道河路万方广场三号楼1205室采购代理机构联系方式：梁工 18226261117 四、成交信息招标文件编号：AHHXZB2018-129本项目招标公告日期：2018年11月14日成交日期：2018年11月26日总成交金额：19.92 万元（人民币）成交供应商名称、地址及成交金额：成交供应商名称：四川格利安仪器仪表有限公司成交金额：199200.00元本项目代理费总金额：0.0 万元（人民币）本项目代理费收费标准：无谈判小组、询价小组、磋商小组成员名单及单一来源采购人员名单：. 五、项目用途、简要技术要求及合同履行日期：阜阳市特种设备监督检验中心多功能电梯综合性能评估系统 六、成交标的名称、规格型号、数量、单价、服务要求：阜阳市特种设备监督检验中心多功能电梯综合性能评估系统 七、其它补充事宜无
__label__2,电梯,合肥市考试院东实验楼电梯采购安装信息时间：        合肥市考试院东实验楼电梯采购安装项目采购合同公告       合同编号：   2018HFCJ2910-001     合同名称：    合肥市考试院东实验楼电梯采购安装     项目编号：   2018HFCJ2910     项目名称：   合肥市考试院东实验楼电梯采购安装     采购人(甲方)：   合肥市教育局     供应商(乙方)：   恒达富士电梯有限公司     所属地域：    安徽省     所属行业：         合同金额：    15.5万元     合同签订日期：   2018年11月12日     合同公告日期：   2018年11月26日     代理机构：    安徽合肥公共资源交易中心     中标、成交公告：   合肥市考试院东实验楼电梯采购安装中标公示     合同附件：   履约保证金.pdf合肥市教育局.pdf       附件:  履约保证金.pdf  合肥市教育局.pdf     信息来源：http://ggzy.hefei.gov.cn/履约保证金.pdf合肥市教育局.pdf履约保证金.pdf合肥市教育局.pdf
__label__2,电梯,聊城高新技术产业开发区张庄片区棚户区电梯设备采购及安装项目聊城高新技术产业开发区张庄片区棚户区电梯设备采购及安装项目聊城高新技术产业开发区张庄片区棚户区电梯设备采购及安装项目中标公告一、采购人：山东聊建现代建设有限公司地址：聊城高新技术产业开发区联系人：翟士保       联系方式：   13806351695采购代理机构：山东正信招标有限责任公司地址：山东省聊城市联系人：郑冬霞          联系方式：0635-2928882二、采购项目名称：聊城高新技术产业开发区张庄片区棚户区电梯设备采购及安装项目采购项目编号：LCQTCG-2018-542三、公告期限：1个工作日四、采购方式：公开招标五、中标情况：招标内容中标人名称中标价地址聊城高新技术产业开发区张庄片区棚户区电梯设备采购及安装项目杭州西奥电梯有限公司613.25万元浙江省杭州市余杭经济开发区宏达路168号六、评标委员会成员名单：张文静、柳普增、钟道彬、康志杰、邵贵勇七、评标委员会成员评审结果：投标人名称1#评委2#评委3#评委4#评委5#评委恒达富士电梯有限公司86.9085.5586.8084.3085.90西子电梯科技有限公司93.7693.7693.6693.3693.26东芝电梯（中国）有限公司77.5777.1779.0776.7779.47杭州西奥电梯有限公司95.2094.0094.9093.5095.00八、采购项目联系方式：联系人：郑冬霞联系方式：0635-2928882发布人：山东正信招标有限责任公司发布时间：2018年11月26日附件：资格.jpg业绩.jpg
__label__2,电梯,关于杭州市江干区弄口股份经济合作社弄口会所电梯加装工程招标的通知项目名称弄口会所电梯加装工程 业主单位杭州市江干区弄口股份经济合作社联系人戚书记联系电话0571-86452275联系地址杭州市江干区弄口股份经济合作社交易方式议标立项金额（万元）19.8000工期要求（日历天）30日历天投标保证金（万元）不缴纳施工地址江干区弄口股份经济合作社弄口会所资质要求1、符合《中华人民共和国政府采购法》第二十二条的规定；2、具有有效的工商营业执照副本、税务登记证副本、组织机构代码证副本，具有完成本项目的专业能力；3、公司营业执照经营范围须含有电梯销售或安装且具有中国人民共和国特种设备安装改造维修许可乘客电梯C级及以上资质；4、本项目不接受联合体投标。交易时间2018年12月04日 上午11时00分交易地点江干区笕桥街道行政服务中心一楼开标室（花园兜路179号-195号恒祺商务中心E座 (东港嘉苑三区东门对面)备注招标代理：杭州一鼎工程建设咨询有限公司联系人:杨忠方   15858240543报名地点：江干区景昙路9号百大绿城西子国际D座1606室（邵逸夫医院对面）报名时请携带:法人授权委托书、被授权人身份证原件及复印件、企业资质证书复印件、营业执照复印件、安全生产许可证复印件。所有复印件均须加盖公章。资料费500元，售后不退。
__label__2,电梯,北仑区人民医院电梯曳引钢丝绳更换采购结果公示北仑区人民医院院内议标中标公示：院内议标时间：2018年11月13日电梯曳引钢丝绳更换采购中标单位：蒂森电梯有限公司宁波分公司
__label__2,电梯,云南电网有限责任公司昭通鲁甸供电局电梯采购结果公告云南电网有限责任公司昭通鲁甸供电局电梯采购（采购编号：0006200000046376）公开竞争性谈判成交公示由云南电网有限责任公司昭通供电局委托云南电网物资有限公司组织的“云南电网有限责任公司昭通鲁甸供电局电梯采购”（采购编号：0006200000046376）公开竞争性谈判工作已经完成，根据谈判小组的评审结果，经云南电网有限责任公司昭通供电局授权采购项目管理领导小组办公室确认，现将成交单位公示如下： 成交单位：昆明安奥电梯工程有限公司；公示期：2018年11月26日起至2018年11月28日止。 请成交单位在公示期结束后，登录南网阳光电子商务平台(www.bidding.csg.cn)查看并下载《成交结果通知书》。在此，谨对积极参与本项目谈判的单位表示衷心的感谢！ 采购人：云南电网责任有限公司昭通供电局采购代理机构：云南电网物资有限公司公司地址：云南省昆明市盘龙区东风东路东风巷139号云南电网有限责任公司物流服务中心项目负责人（签名）：罗国飞联系电话：15587153932日期：2018年11月26日
__label__2,电梯,武汉亘星资源有限公司亘星滨湖苑电梯设备采购及安装项目延期通知采购编号：HBCZ-18010383-182441各供应商：湖北省成套招标股份有限公司受武汉亘星资源有限公司的委托，协助武汉亘星资源有限公司对武汉亘星资源有限公司亘星滨湖苑电梯设备采购及安装项目进行公开采购。该项目因故需要延期，开启响应文件时间、响应截止时间及采购保证金到账截止时间均延期，具体时间另行通知。采购文件其他内容不变。特此通知。湖北省成套招标股份有限公司2018年11月26日
__label__2,电梯,澄清修改:五矿沈河金城二期A电梯采购五矿五矿沈河金城二期A电梯供货澄清公告五矿置业（沈阳）有限公司做为本次招标活动的招标单位（以下称 招标人 ），拟对五矿五矿沈河金城二期A电梯供货进行公开招标，现将有关事宜说明如下：1、 招标范围：五矿沈河金城二期A电梯供货；2、 投标单位资格要求：（1） 符合法律、行政法规规定的其他条件。（2） 投标人具备相应业务经营范围。3、招标内容：五矿沈河金城二期A电梯供货4、投标报名截止时间：根据招标公告发布日期5、报名地点：沈阳市沈河区文化东路20号6、联系人：孙先生 联系电话：024-23182771
__label__2,电梯,NJHW-180287-1电梯采购开标记录NJHW-180287-1电梯采购 开标记录 开标时间：2018-11-26 12:30    开标参与人 主持人：；唱标员：电声唱标；记录员：叶林笋；公证员：赵璇;见证人：张志惠   开标地点 1227   开标时间 2018-11-26 12:30   开标记录内容 投标单位：江苏通宇机电科技有限公司 ，报价：346.750000 万元，交货期：接到甲方通知后90天。 天，投标保证金：50000 元，文件递交时间：2018-09-13 09:09:43；投标单位：南京合冠机电工程有限公司 ，报价：488.090000 万元，交货期：120 日历日内交付使用 天，投标保证金：50000 元，文件递交时间：2018-09-30 15:45:11；投标单位：南京宁迅电梯工程有限公司 ，报价：424.500000 万元，交货期：120日历日内交付使用 天，投标保证金：50000 元，文件递交时间：2018-09-15 14:28:51；投标单位：南京川村机电设备有限公司 ，报价：199.000000 万元，交货期：接甲方通知后120天内供货 天，投标保证金：50000 元，文件递交时间：2018-11-06 17:02:36；投标单位：南京赛德机电工程有限公司 ，报价：489.980000 万元，交货期：签订合同之后的120日历日内交付使用 天，投标保证金：50000 元，文件递交时间：2018-09-13 09:16:40；投标单位：南京韩代机电工程有限公司 ，报价：480.200000 万元，交货期：根据买方要求供货，签订合同后的120日历日内交货 天，投标保证金：50000 元，文件递交时间：2018-09-11 15:47:53
